"business_id","name","address","date","last_updated","city","state","latitude","longitude","Major_Violation_Improper_Holding_Temperature","Minor_Violation_Improper_Holding_Temperature","Major_Violation_Inadequate_Cooking","Minor_Violation_Inadequate_Cooking","Major_Violation_Personal_Hygiene","Minor_Violation_Personal_Hygiene","Major_Violation_Contaminated_Equipment","Minor_Violation_Contaminated_Equipment","Major_Violation_Unsafe_Food_Source","Minor_Violation_Unsafe_Food_Source"
"FA0000686","FONDUE FRED AND CAFE FRED","2556 TELEGRAPH AVE","05/13/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.863888","-122.258655",0,0,0,0,0,0,0,0,0,0
"FA0000761","FAT SLICE","2375 TELEGRAPH AVE","04/24/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.86717","-122.258863",0,0,0,0,0,0,0,0,0,0
"FA0001294","SOUTH BERKELEY PRODUCE & MEAT","3120 SACRAMENTO ST","08/03/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.850904","-122.27852",0,0,0,0,0,0,0,0,0,0
"FA0000094","THE SMOKE HOUSE","3115 TELEGRAPH AVE","01/28/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.853209","-122.260044",0,0,0,0,0,0,0,0,0,0
"FA0001641","TASTY POT","2115 KITTREDGE ST","03/29/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.868591","-122.267188",0,1,0,0,0,0,0,0,0,0
"FA0001629","SODOI COFFEE TASTING HOUSE","2438 DURANT AVE","","05/16/2016 05:00:03 AM","Berkeley","CA","37.86763","-122.260387",0,0,0,0,0,0,0,0,0,0
"FA0000180","TOOT SWEET BAKERY & DONUT","1277 GILMAN ST","02/01/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.88154","-122.290504",0,0,0,0,0,0,0,0,0,0
"FA0001230","HEAT","1922 MARTIN LUTHER KING JR WAY","03/22/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.872206","-122.273087",0,0,0,0,0,0,0,0,0,0
"FA0000145","CESAR","1515 SHATTUCK AVE","01/22/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.879643","-122.269165",0,1,0,0,0,0,0,0,0,0
"FA0000016","COUNTRY CHEESE CO., INC.","2101 SAN PABLO AVE","01/05/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.867992","-122.291696",0,0,0,0,0,0,0,0,0,0
"FA0001079","THE MARSH A BREEDING GROUND FOR NEW PERFORMANCE","2120 ALLSTON WAY","09/29/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.869482","-122.267364",0,0,0,0,0,0,0,0,0,0
"FA0001597","LJH SWEET & SAVORY CATERING","2428 SHATTUCK AVE","12/17/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.865198","-122.267579",0,0,0,0,0,0,0,0,0,0
"FA0000162","DELTAN DIVERSIFIED INC","1300 SAN PABLO AVE","","05/16/2016 05:00:02 AM","Berkeley","CA","37.880262","-122.295809",0,0,0,0,0,0,0,0,0,0
"FA0000923","CREAM","2399 TELEGRAPH AVE","12/18/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.866919","-122.258812",0,0,0,0,0,0,0,0,0,0
"FA0000214","CACTUS TACQUERIA SOLANO","1881 SOLANO AVE","09/09/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.891448","-122.277849",0,0,0,0,0,0,0,0,0,0
"FA0000346","E-Z STOP DELI","2233 SHATTUCK AVE","03/08/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.868822","-122.267858",0,1,0,0,0,0,0,0,0,0
"FA0001367","SENIORE'S PIZZA","2518-B DURANT AVE","02/01/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.867905","-122.258265",0,0,0,0,0,0,0,0,0,0
"FA0001605","TAKALOK","2017 SHATTUCK AVE","","05/16/2016 05:00:03 AM","Berkeley","CA","37.871715","-122.268368",0,0,0,0,0,0,0,0,0,0
"FA0000417","SAFEWAY STORE #691","1444 SHATTUCK AVE","05/07/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.881015","-122.269494",0,0,0,0,0,0,0,0,0,0
"FA0000455","THE CHEESE STEAK SHOP","1054 UNIVERSITY AVE","08/25/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.868857","-122.293109",0,0,0,0,0,0,0,0,0,0
"FA0000479","CALIFORNIA ROSE CATERING","1012 GRAYSON ST","03/06/2011","05/16/2016 05:00:02 AM","Berkeley","CA","37.855909","-122.289478",0,0,0,0,0,0,0,0,0,0
"FA0000645","FOOD TOWN","3047 SACRAMENTO ST","07/22/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.851803","-122.278588",0,0,0,0,0,0,0,0,0,0
"FA0000446","ZUT ON FOURTH","1820 FOURTH ST","07/09/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.869718","-122.300561",0,0,0,0,0,0,0,0,0,0
"FA0000633","FRIENDLY MARKET  1099/1633","1600 WARD ST","07/21/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.858132","-122.277595",0,0,0,0,0,0,0,0,0,0
"FA0000010","ST. HELENA WINE CO.","2198 SAN PABLO AVE","08/10/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.866604","-122.291419",0,0,0,0,0,0,0,0,0,0
"FA0000403","BARNEY'S","1591 SOLANO AVE","08/28/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.89107","-122.284795",0,0,0,0,0,0,0,0,0,0
"FA0001357","SUBWAY RESTAURANT","1615 SOLANO AVE","09/23/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.891105","-122.284087",0,0,0,0,0,0,0,0,0,0
"FA0000950","ZAK'S SNACK","1865 EUCLID AVE","12/29/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.875272","-122.260178",0,0,0,0,0,0,0,0,0,0
"FA0000817","BETTE'S OCEANVIEW DINER","1807-A FOURTH ST","02/17/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.869758","-122.300575",0,0,0,0,0,0,0,0,0,0
"FA0000242","CLAREMONT CHEVRON 1099/1615","3048 ASHBY AVE","01/29/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.858094","-122.24412",0,0,0,0,0,0,0,0,0,0
"FA0000034","GECKO-GECKO THAI-CALIF. EATERY","2101 MILVIA ST","07/16/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.870698","-122.27062",0,1,0,0,0,0,0,0,0,0
"FA0000630","KIRALA RESTAURANT","2100 WARD ST","01/21/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.85948","-122.266689",0,0,0,0,0,0,0,0,0,0
"FA0000109","FRED FINCH HOUSE","3404 KING ST","08/24/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.846423","-122.273125",0,0,0,0,0,0,0,0,0,0
"FA0001651","T-TOUST","2433 DURANT AVE","","05/16/2016 05:00:03 AM","Berkeley","CA","37.867712","-122.259777",0,0,0,0,0,0,0,0,0,0
"FA0000431","BREWED AWAKENING INC.","1807 EUCLID AVE","11/20/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.875991","-122.260325",0,0,0,0,0,0,0,0,0,0
"FA0001288","BRAZIL CAFE","1960 UNIVERSITY AVE","12/16/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.871708","-122.271464",0,0,0,0,0,0,0,0,0,0
"FA0000107","SUR LA TABLE","1806 FOURTH ST","01/29/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.869924","-122.30063",0,0,0,0,0,0,0,0,0,0
"FA0001133","PATATAS","724 ALLSTON WAY","08/27/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.864836","-122.299024",0,0,0,0,0,0,0,0,0,0
"FA0000009","QUINCE CAFE & GRILL","2228 SAN PABLO AVE","02/04/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.865441","-122.291041",0,0,0,0,0,0,0,0,0,0
"FA0001012","ALFONSO'S CAFE","2309 SAN PABLO AVE","05/06/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.86428","-122.290504",0,0,0,0,0,0,0,0,0,0
"FA0000571","PEET'S COFFEE & TEA/4TH","1776 FOURTH ST","02/25/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.870459","-122.300803",0,0,0,0,0,0,0,0,0,0
"FA0000397","POWELL'S SWEET SHOPPE","3206 COLLEGE AVE","02/24/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.851101","-122.252455",0,0,0,0,0,0,0,0,0,0
"FA0000418","MASSE'S PASTRIES","1469 SHATTUCK AVE","09/23/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.88024","-122.269235",0,0,0,0,0,0,0,0,0,0
"FA0000549","STARBUCKS COFFEE #5406","2224 SHATTUCK AVE","01/23/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.869005","-122.268004",0,0,0,0,0,0,0,0,0,0
"FA0000496","CALIFORNIA CINEMA","2113 KITTREDGE ST","01/05/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.868555","-122.267472",0,0,0,0,0,0,0,0,0,0
"FA0000316","NOAH'S BAGELS/TEL","2344 TELEGRAPH AVE","11/12/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.867891","-122.25901",0,0,0,0,0,0,0,0,0,0
"FA0000033","NUHA CAFE","2115 MILVIA ST","12/07/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.870336","-122.270589",0,0,0,0,0,0,0,0,0,0
"FA0000628","BARNEY'S GOURMET HAMBURGERS","1600 SHATTUCK AVE","01/15/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.878112","-122.269114",0,1,0,0,0,0,0,0,0,0
"FA0001567","THE SUNNY SIDE CAFE","2136 OXFORD ST","10/29/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.870271","-122.265921",0,0,0,0,0,0,0,0,0,0
"FA0000766","JOHNSTON'S MARKET","2515 DURANT AVE","02/08/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.867873","-122.258523",0,0,0,0,0,0,0,0,0,0
"FA0000354","CHOCOLATIER BLUE","1964 UNIVERSITY AVE","09/03/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.871733","-122.271271",0,0,0,0,0,0,0,0,0,0
"FA0000763","TOP DOG","2534 DURANT AVE","12/02/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.868011","-122.257429",0,0,0,0,0,0,0,0,0,0
"FA0001478","MURACCI'S III","2428 TELEGRAPH AVE","12/21/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.866398","-122.258702",0,0,0,0,0,0,0,0,0,0
"FA0000426","PARTY SUSHI","1776 SHATTUCK AVE","02/22/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.875237","-122.268808",0,1,0,0,0,0,0,0,0,0
"FA0000709","7-ELEVEN STORE  1099/1615","2601 TELEGRAPH AVE","01/08/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.863091","-122.25868",0,0,0,0,0,0,0,0,0,0
"FA0001145","MOMO MASALA","2505-B HEARST AVE","01/22/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.875072","-122.260226",0,0,0,0,0,0,0,0,0,0
"FA0001065","B-DAMA","920 HEINZ AVE","11/12/2013","05/16/2016 05:00:03 AM","Berkeley","CA","37.853824","-122.290222",0,0,0,0,0,0,0,0,0,0
"FA0001277","CAROLYN WONG CAKES","2530 10TH ST","06/09/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.859814","-122.290394",0,0,0,0,0,0,0,0,0,0
"FA0001214","CLAYPOT RESTAURANT","2501 SAN PABLO AVE","06/03/2014","05/16/2016 05:00:03 AM","Berkeley","CA","37.860897","-122.289417",0,0,0,0,0,0,0,0,0,0
"FA0000619","CRIXA","2748 ADELINE ST","02/05/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.858478","-122.267861",0,0,0,0,0,0,0,0,0,0
"FA0000050","CANCUN TAQUERIA","2134 ALLSTON WY","10/29/2013","05/16/2016 05:00:02 AM","Berkeley","CA","37.86955","-122.266812",0,0,0,0,0,0,0,0,0,0
"FA0001192","TELEGRAPH MARKET & DELI","2552 TELEGRAPH AVE","04/24/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.864128","-122.258622",0,0,0,0,0,0,0,0,0,0
"FA0001072","CAFE CLEM","2020 KITTREDGE ST","06/02/2014","05/16/2016 05:00:03 AM","Berkeley","CA","37.868356","-122.268904",0,0,0,0,0,0,0,0,0,0
"FA0000114","BERKELEY FOOD PANTRY","1600 SACRAMENTO ST","10/02/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.876384","-122.282714",0,0,0,0,0,0,0,0,0,0
"FA0000084","TRADER JOE'S","1885 UNIVERSITY AVE","03/09/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.871569","-122.273291",0,0,0,0,0,0,0,0,0,0
"FA0001052","BERKELEY BOWL WEST #5-REST","920 HEINZ AVE","02/22/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.853824","-122.290222",0,0,0,0,0,0,0,0,0,0
"FA0000151","MITAMA","3201 07 COLLEGE AVE","02/24/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.851092","-122.252454",0,0,0,0,0,0,0,0,0,0
"FA0000060","POLLO","100 BERKELEY SQ","04/13/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.871171","-122.267718",0,0,0,0,0,0,0,0,0,0
"FA0001475","SAFFRON AND KUMQUATS","2428 SHATTUCK AVE","12/17/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.865198","-122.267579",0,0,0,0,0,0,0,0,0,0
"FA0001311","CAKES MADE BY M.E.","2701 8TH ST","07/01/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.856884","-122.291822",0,0,0,0,0,0,0,0,0,0
"FA0001621","NABOLOM BAKERY","2708 RUSSELL ST","","05/16/2016 05:00:03 AM","Berkeley","CA","37.85853","-122.252457",0,0,0,0,0,0,0,0,0,0
"FA0000116","STAR GROCERY","3068 CLAREMONT AVE","06/02/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.854643","-122.248068",0,0,0,0,0,0,0,0,0,0
"FA0000176","ASHKENAZ MUSIC & DANCE COMM.","1317 SAN PABLO AVE","05/27/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.8801","-122.295622",0,0,0,0,0,0,0,0,0,0
"FA0000157","SAN PABLO MINI-MART","1580 SAN PABLO AVE","11/03/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.875438","-122.294254",0,0,0,0,0,0,0,0,0,0
"FA0001099","CAFE V","2056 SAN PABLO AVE","10/30/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.86845","-122.292013",0,0,0,0,0,0,0,0,0,0
"FA0001508","CASK ON COLLEGE","3185 COLLEGE AVE","12/07/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.851534","-122.252503",0,0,0,0,0,0,0,0,0,0
"FA0000951","MONTEREY MARKET","1550 HOPKINS ST","09/11/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.88151","-122.282268",0,0,0,0,0,0,0,0,0,0
"FA0000482","PIMAX INC. DBA C & M MEAT CO.","2843 SAN PABLO AVE","04/17/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.854358","-122.287317",0,0,0,0,0,0,0,0,0,0
"FA0001361","24 HOUR FITNESS #583","2072 ADDISON ST","08/07/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.871086","-122.268923",0,0,0,0,0,0,0,0,0,0
"FA0000674","GYPSY'S TRATTORIA ITALIANO","2519-A DURANT AVE","02/02/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.867935","-122.258021",0,0,0,0,0,0,0,0,0,0
"FA0001372","MCDONALD'S","1998 SHATTUCK AVE","09/08/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.872408","-122.26843",0,0,0,0,0,0,0,0,0,0
"FA0000771","MUSICAL OFFERING CAFE SHOP","2430 BANCROFT WY","03/16/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.868514","-122.260749",0,1,0,0,0,0,0,0,0,0
"FA0001085","EAT @ THAI","1181 UNIVERSITY AVE","03/08/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.869414","-122.290121",0,0,0,0,0,0,0,0,0,0
"FA0001022","NAMASTE MADRAS INDIAN CUISINE","2323 SHATTUCK AVE","01/29/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.86722","-122.267675",0,0,0,0,0,0,0,0,0,0
"FA0000502","WAT MONGKOLRATAMARAN","1911 RUSSELL ST","03/25/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.85622","-122.270544",0,0,0,0,0,0,0,0,0,0
"FA0001076","LIVE OAK CENTER","1301 SHATTUCK AVE","12/08/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.88402","-122.26978",0,0,0,0,0,0,0,0,0,0
"FA0001038","CAMILLE'S VIETNAMESE CUISINE","2507-C HEARST AVE","09/23/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.875084","-122.26014",0,0,0,0,0,0,0,0,0,0
"FA0000101","INDUS FOOD CENTER","1920 SAN PABLO AVE","03/07/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.870095","-122.292545",0,0,0,0,0,0,0,0,0,0
"FA0001522","TARGET EXPRESS","2187 SHATTUCK AVE","03/21/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.869667","-122.267861",0,0,0,0,0,0,0,0,0,0
"FA0000188","LILLY'S RESTAURANT","1580 HOPKINS ST","02/17/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.881863","-122.281577",0,1,0,0,0,0,0,1,0,0
"FA0000335","BONGO BURGER","2154 CENTER ST","02/24/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.870519","-122.266502",1,0,0,0,0,0,0,0,0,0
"FA0000499","ANZU","2433 SHATTUCK AVE","08/11/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.865013","-122.267416",0,1,0,0,0,0,0,1,0,0
"FA0000317","SMART ALEC'S","2355 TELEGRAPH AVE","12/02/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.86765","-122.25896",0,0,0,0,0,0,0,0,0,0
"FA0000594","CREPES A-GO-GO","2334 TELEGRAPH AVE","01/15/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.868119","-122.25906",0,0,0,0,0,0,0,0,0,0
"FA0001341","THE RARE BARREL","940 PARKER ST","03/26/2014","05/16/2016 05:00:03 AM","Berkeley","CA","37.858614","-122.292556",0,0,0,0,0,0,0,0,0,0
"FA0000428","CORSO","1786 88 SHATTUCK AVE","10/29/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.875063","-122.268791",0,0,0,0,0,0,0,0,0,0
"FA0000378","SHEN HUA","2914 COLLEGE AVE","09/01/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.858092","-122.253153",0,0,0,0,0,0,0,0,0,0
"FA0000658","JOHN'S ICE CREAM","2204 SHATTUCK AVE","06/16/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.869143","-122.26802",0,0,0,0,0,0,0,0,0,0
"FA0000025","SOBER,INC.DBA NO. BEACH PIZZA","1598 UNIVERSITY AVE","12/28/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.870595","-122.280025",0,1,0,0,0,0,0,0,0,0
"FA0000505","WALGREENS #4614/ADEL","2801 ADELINE ST","08/11/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.858143","-122.267683",0,0,0,0,0,0,0,0,0,0
"FA0000690","THE PHOENIX PASTIFICIO","1250 ADDISON ST","04/14/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.868791","-122.286987",0,0,0,0,0,0,0,0,0,0
"FA0001362","MISSION HEIRLOOM","2701 8TH ST","04/22/2014","05/16/2016 05:00:03 AM","Berkeley","CA","37.856884","-122.291822",0,0,0,0,0,0,0,0,0,0
"FA0000102","HALAL FOOD MARKET","1964 SAN PABLO AVE","08/05/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.86977","-122.29244",0,0,0,0,0,0,0,0,0,0
"FA0001455","DUMPLING EXPRESS","2328 BOWDITCH ST","02/25/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.867974","-122.256696",0,0,0,0,0,0,0,0,0,0
"FA0001243","PURPLE KOW","2164 CENTER ST","03/09/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.870505","-122.266608",0,0,0,0,0,0,0,0,0,0
"FA0000777","BERKELEY EMERGENCY FOOD & HOUSING","2362 BANCROFT WY","05/26/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.8683","-122.262426",0,0,0,0,0,0,0,0,0,0
"FA0001504","THE SPORTS BASEMENT","2727 MILVIA ST","03/23/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.859595","-122.269376",0,0,0,0,0,0,0,0,0,0
"FA0001196","TOSS NOODLE BAR","2272 SHATTUCK AVE","04/27/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.868073","-122.267911",0,1,0,0,0,0,0,0,0,0
"FA0001131","THE MELT","2400 TELEGRAPH AVE","12/22/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.866761","-122.258779",0,0,0,0,0,0,0,0,0,0
"FA0000657","AMPHORA NUEVA BERK. OLIVE OIL","2928 DOMINGO AVE","01/29/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.858616","-122.243928",0,0,0,0,0,0,0,0,0,0
"FA0000430","JASMINE THAI","1805 EUCLID AVE","08/25/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.87574","-122.260274",0,0,0,0,0,0,0,0,0,0
"FA0000099","THE SPANISH TABLE","1814 SAN PABLO AVE","05/02/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.871126","-122.292876",0,0,0,0,0,0,0,0,0,0
"FA0000943","WINE THIEVES","2926 DOMINGO AVE","02/26/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.858636","-122.243931",0,0,0,0,0,0,0,0,0,0
"FA0000595","LITTLE CAESARS","1109 UNIVERSITY AVE","12/19/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.869314","-122.2909",0,0,0,0,0,0,0,0,0,0
"FA0000579","CYPRUS RESTAURANT","81 SHATTUCK SQ","03/15/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.871396","-122.268327",0,1,0,0,0,0,0,1,0,0
"FA0001281","G.S.M. WIRELESS FINE STOP","127 BERKELEY SQ","08/03/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.870999","-122.267721",0,0,0,0,0,0,0,0,0,0
"FA0001535","A DORA PIE","1966 UNIVERSITY AVE","08/21/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.871726","-122.271321",0,0,0,0,0,0,0,0,0,0
"FA0000990","MIM THAI CUISINE","1453 DWIGHT WAY","06/23/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.862076","-122.281982",0,0,0,0,0,0,0,0,0,0
"FA0000983","KIRAKU","2566 TELEGRAPH AVE","05/28/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.863685","-122.258683",0,0,0,0,0,0,0,0,0,0
"FA0000762","HOUSE OF CURRIES #2","2520 DURANT AVE","02/25/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.867947","-122.257924",1,0,0,0,0,0,0,0,0,0
"FA0001658","BARTAVELLE ANNEX","1609 SAN PABLO AVE","","05/16/2016 05:00:03 AM","Berkeley","CA","37.874772","-122.293903",0,0,0,0,0,0,0,0,0,0
"FA0001305","LAMA BEANS","1290 6TH ST","03/28/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.879508","-122.301387",0,0,0,0,0,0,0,0,0,0
"FA0000348","PEET'S COFFEE & TEA/2257SHAT","2257 SHATTUCK AVE","02/12/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.868319","-122.26779",0,0,0,0,0,0,0,0,0,0
"FA0001323","SIERRA NEVADA TORPEDO ROOM","2031 4TH ST","04/22/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.866789","-122.299659",0,0,0,0,0,0,0,0,0,0
"FA0000932","iSCREAM","1819 SOLANO AVE","12/10/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.89136","-122.279398",0,0,0,0,0,0,0,0,0,0
"FA0000548","PAPA JOHN PIZZA","2222 SHATTUCK AVE","06/11/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.868891","-122.267991",0,1,0,0,0,0,0,0,0,0
"FA0001422","BOTELLA REPUBLIC","2055 CENTER ST","06/25/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.870135","-122.269344",0,0,0,0,0,0,0,0,0,0
"FA0000150","TOYO","1463 SHATTUCK AVE","02/25/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.880843","-122.269317",0,1,0,0,0,0,0,0,0,0
"FA0000450","OCEAN VIEW MARKET","1468 SIXTH ST","10/19/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.87535","-122.300048",0,0,0,0,0,0,0,0,0,0
"FA0001533","BERKELEY PINES SKILLED NURSING CENTER","2223 ASHBY AVE","09/02/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.855792","-122.262655",0,0,0,0,0,0,0,0,0,0
"FA0000273","LUCA CUCINA ITALIANA","2057 SAN PABLO AVE","01/09/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.868544","-122.291875",0,0,0,0,0,0,0,0,0,0
"FA0001114","WALGREENS #15025/2190SHAT","2190 SHATTUCK AVE","02/06/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.869521","-122.268014",0,0,0,0,0,0,0,0,0,0
"FA0001071","SPOON","933 ASHBY AVE","05/13/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.851567","-122.289592",0,0,0,0,0,0,0,0,0,0
"FA0000508","BUSD FOOD SERVICE WAREHOUSE","1733 RUSSELL ST","03/30/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.855808","-122.273538",0,0,0,0,0,0,0,0,0,0
"FA0000554","GROVE RECREATION CENTER","1730 OREGON ST","09/21/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.856663","-122.274548",0,0,0,0,0,0,0,0,0,0
"FA0000590","BANGKOK NOODLES","1958 SHATTUCK AVE","08/20/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.872795","-122.268468",0,0,0,0,0,0,0,0,0,0
"FA0000673","LOVE AT FIRST BITE","1510-G WALNUT ST","08/26/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.880013","-122.268142",0,0,0,0,0,0,0,0,0,0
"FA0001258","EASY MARKET","3045 SAN PABLO AVE","01/28/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.850684","-122.286139",0,0,0,0,0,0,0,0,0,0
"FA0001359","GILMAN GRILL","1300 4TH ST","07/27/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.878644","-122.303432",0,0,0,0,0,0,0,0,0,0
"FA0000759","CAFFE MEDITERRANEUM","2475 TELEGRAPH AVE","05/21/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.865575","-122.258532",0,0,0,0,0,0,0,0,0,0
"FA0001347","THE STATION","2984 RUSSELL ST","01/13/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.858968","-122.245005",0,0,0,0,0,0,0,0,0,0
"FA0001424","KING TSIN RESTAURANT","1699 SOLANO AVE","01/21/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.891191","-122.282546",0,1,0,0,0,0,0,0,0,0
"FA0001077","FRANCES M. ALBRIER COMMUNITY CENTER","2800 PARK ST","11/06/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.855964","-122.283114",0,0,0,0,0,0,0,0,0,0
